COURSE.SECTIONS.ID,SEC.TERM,SEC.COURSE,SEC.NAME,SEC.NO,SEC.USER1,SEC.USER6,SEC.LOCATION,SEC.LOCATION.DESC.CC,SEC.CAPACITY,SEC.EVERY.STUDENT.COUNT,SEC.STUDENTS.COUNT,SEC.AUDIT.STUDENT.COUNT,SEC.ACAD.LEVEL,SEC.CRED.TYPE,SEC.MIN.CRED,SEC.MAX.CRED,SEC.BILLING.CRED,XSEC.FTE.COUNT,XSEC.FTE.CONTACT,SEC.CEUS,SEC.CONTACT.HOURS,SEC.COURSE.LEVELS,SEC.STATUS.ACTION1,SEC.STATUS,DataDatetime
27810,2017SP,S10839,AUB-131-01,1,TR,,MC,Main Campus,15,6,6,0,CU,IN,4,0,4,6,96,0,"2.00, 4.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.478Z
27811,2017SP,S21685,AUT-114-01,1,TR,,MC,Main Campus,15,11,11,0,CU,IN,2,0,2,9,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.478Z
27812,2017SP,S21686,AUT-114A-60,60,TR,,MC,Main Campus,15,11,11,0,CU,IN,1,0,1,9,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.494Z
27813,2017SP,S21690,AUT-141-01,1,TR,,MC,Main Campus,20,16,16,0,CU,IN,3,0,3,13,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.494Z
27814,2017SP,S21701,AUT-181-01,1,TR,,MC,Main Campus,15,11,11,0,CU,IN,3,0,3,11,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.494Z
27815,2017SP,S22040,AUT-231-01,1,TR,,MC,Main Campus,15,13,13,0,CU,IN,3,0,3,9,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.509Z
27816,2017SP,S21687,AUT-116-01,1,TR,,MC,Main Campus,15,11,11,0,CU,IN,3,0,3,9,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.509Z
27817,2017SP,S23466,BPR-111-N1,N1,TR,,HTC,Regional High Technology Cente,15,7,7,0,CU,IN,2,0,2,0,48,0,"1.00, 2.00","AAS, DIP, CER",2,C,2018-03-03T02:06:29.509Z
27818,2017SP,S24149,BUS-110-IN1,IN1,IN,,OL,Online Cu Classes,40,44,44,0,CU,IN,3,0,3,26,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.525Z
27819,2017SP,S24153,BUS-115-01,1,TR,,MC,Main Campus,25,7,7,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:29.525Z
27820,2017SP,S24153,BUS-115-IN1,IN1,IN,,OL,Online Cu Classes,40,44,44,0,CU,IN,3,0,3,35,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.541Z
27821,2017SP,S22030,BUS-139-01,1,TR,,MC,Main Campus,25,21,21,0,CU,IN,3,0,3,14,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.541Z
27822,2017SP,S22030,BUS-139-IN1,IN1,IN,,OL,Online Cu Classes,40,35,35,0,CU,IN,3,0,3,28,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.556Z
27823,2017SP,S23621,BUS-260-IN1,IN1,IN,,OL,Online Cu Classes,25,15,15,0,CU,IN,3,0,3,13,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.556Z
27824,2017SP,S11540,BUS-270-IN1,IN1,IN,,OL,Online Cu Classes,25,11,11,0,CU,IN,3,0,3,4,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.556Z
27825,2017SP,S21058,CIS-110-H01,H01,TR,,MC,Main Campus,25,15,15,0,CU,IN,3,0,3,9,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.572Z
27826,2017SP,S21058,CIS-110-01,1,TR,,MC,Main Campus,30,4,4,0,CU,IN,3,0,3,0,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:29.572Z
27827,2017SP,S21058,CIS-110-02,2,TR,,MC,Main Campus,30,20,20,0,CU,IN,3,0,3,12,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.588Z
27828,2017SP,S21058,CIS-110-IN1,IN1,IN,,OL,Online Cu Classes,25,33,33,0,CU,IN,3,0,3,19,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.588Z
27829,2017SP,S21058,CIS-110-IN2,IN2,IN,,OL,Online Cu Classes,25,30,30,0,CU,IN,3,0,3,22,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.588Z
27830,2017SP,S21058,CIS-110-IN3,IN3,IN,,OL,Online Cu Classes,25,1,1,0,CU,IN,3,0,3,0,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:29.603Z
27831,2017SP,S21058,CIS-110-INA1,INA1,IN,,OL,Online Cu Classes,25,26,26,0,CU,IN,3,0,3,18,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.603Z
27833,2017SP,S23954,CIS-115-Y1,Y1,HY,,MC,Main Campus,25,18,18,0,CU,IN,3,0,3,12,80,0,"2.00, 3.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.619Z
27834,2017SP,S10519,CST-112-01,1,TR,,MC,Main Campus,15,3,3,0,CU,IN,4,0,4,2,96,0,"3.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.619Z
27835,2017SP,S10996,CST-131-01,1,TR,,MC,Main Campus,15,3,3,0,CU,IN,3,0,3,2,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.634Z
27836,2017SP,S24302,CST-221-01,1,TR,,MC,Main Campus,15,2,2,0,CU,IN,4,0,4,2,96,0,"3.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.634Z
27837,2017SP,S23679,CTS-120-IN1,IN1,IN,,OL,Online Cu Classes,25,17,17,0,CU,IN,3,0,3,15,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.650Z
27839,2017SP,S24366,CTS-130-IN1,IN1,IN,,OL,Online Cu Classes,25,26,26,0,CU,IN,3,0,3,22,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.650Z
27841,2017SP,S21015,CTS-289-Y1,Y1,HY,,MC,Main Campus,25,1,1,0,CU,IN,3,0,3,0,80,0,"1.00, 4.00","AAS, DIP, CER",2,C,2018-03-03T02:06:29.666Z
27842,2017SP,S21017,DBA-110-Y1,Y1,HY,,MC,Main Campus,25,14,14,0,CU,IN,3,0,3,9,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.681Z
27843,2017SP,S13857,DFT-151-IN1,IN1,IN,,OL,Online Cu Classes,20,11,11,0,CU,IN,3,0,3,10,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.681Z
27844,2017SP,S20664,DFT-154-IN1,IN1,IN,,OL,Online Cu Classes,20,11,11,0,CU,IN,3,0,3,11,80,0,"2.00, 3.00",AAS,1,A,2018-03-03T02:06:29.681Z
27845,2017SP,S20734,DFT-170-01,1,TR,,HTC,Regional High Technology Cente,15,2,2,0,CU,IN,3,0,3,2,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:29.697Z
27846,2017SP,S20728,ECM-210-IN1,IN1,IN,,OL,Online Cu Classes,25,16,16,0,CU,IN,3,0,3,12,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.697Z
27847,2017SP,S23519,ELC-114-N1,N1,TR,,MC,Main Campus,15,4,4,0,CU,IN,4,0,4,4,128,0,"2.00, 6.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.697Z
27848,2017SP,S23521,ELC-117-N1,N1,WB,,HTC,Regional High Technology Cente,15,5,5,0,CU,IN,4,0,4,5,128,0,"2.00, 6.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.713Z
27849,2017SP,S21591,ELC-121-N1,N1,TR,,MC,Main Campus,15,4,4,0,CU,IN,2,0,2,4,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.713Z
27850,2017SP,S23523,ELC-132-01,1,TR,,HTC,Regional High Technology Cente,20,11,11,0,CU,IN,2,0,2,0,64,0,"1.00, 3.00","AAS, DIP, CER",2,C,2018-03-03T02:06:29.728Z
27851,2017SP,S21601,ELC-228-N1,N1,WB,,HTC,Regional High Technology Cente,15,10,10,0,CU,IN,4,0,4,10,128,0,"2.00, 6.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.728Z
27852,2017SP,S21602,ELC-229-N1,N1,TR,,MC,Main Campus,15,7,7,0,CU,IN,2,0,2,7,64,0,"1.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.728Z
27853,2017SP,S23518,ELC-113-01,1,TR,,MC,Main Campus,15,0,0,0,CU,IN,4,0,4,0,128,0,"2.00, 6.00","AAS, DIP, CER",2,C,2018-03-03T02:06:29.744Z
27854,2017SP,S23487,ELN-131-01,1,TR,,HTC,Regional High Technology Cente,15,3,3,0,CU,IN,4,0,4,3,96,0,"3.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.744Z
27855,2017SP,S23488,ELN-133-01,1,TR,,HTC,Regional High Technology Cente,15,3,3,0,CU,IN,4,0,4,0,96,0,"3.00, 3.00","AAS, DIP, CER",2,C,2018-03-03T02:06:29.759Z
27856,2017SP,S22102,ETR-270-INA1,INA1,IN,,OL,Online Cu Classes,25,6,6,0,CU,IN,3,0,3,5,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.759Z
27857,2017SP,S12126,HET-110-01,1,TR,,MC,Main Campus,15,8,8,0,CU,IN,6,0,6,8,192,0,"3.00, 9.00","AAS, DIP, CER",1,A,2018-03-03T02:06:29.759Z
27858,2017SP,S23527,ISC-112-IN1,IN1,IN,,OL,Online Cu Classes,35,35,35,0,CU,IN,2,0,2,32,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:29.775Z
